,Name,Population,Total Enrolled,City,State,Latitude,Longitude,Cluster
2014,CHESTER CAREER COLLEGE,196,159,CHESTER,VA,37.348882,-77.374112,-1
2015,TRICOCI UNIVERSITY OF BEAUTY CULTURE-LIBERTYVILLE,154,136,LIBERTYVILLE,IL,42.28166987000003,-87.94270219999999,374
2016,SANTA ANA BEAUTY COLLEGE,131,93,SANTA ANA,CA,33.75931,-117.895961,15
2017,NEW YORK INSTITUTE OF BEAUTY,276,251,ISLANDIA,NY,40.80249,-73.189311,369
2018,NATIONAL AMERICAN UNIVERSITY-INDIANAPOLIS,-999,-999,INDIANAPOLIS,IN,39.92200379500008,-86.22239279699994,65
2019,DEVRY UNIVERSITY-TENNESSEE,42,26,NASHVILLE,TN,36.085359,-86.694388,388
2020,ROSS COLLEGE-HOPKINSVILLE,114,98,HOPKINSVILLE,KY,36.834024715000055,-87.47477368599993,-1
2021,FORTIS COLLEGE-ORANGE PARK,542,489,ORANGE PARK,FL,30.148209,-81.759006,23
2022,SOUTH TEXAS BARBER COLLEGE INC,10,4,CORPUS CHRISTI,TX,27.754867905000026,-97.41715576499996,102
2023,TRICOCI UNIVERSITY OF BEAUTY CULTURE-CHICAGO NE,128,114,CHICAGO,IL,41.99994039500007,-87.66103673699996,374
2024,TOTAL IMAGE BEAUTY ACADEMY,254,239,UNION CITY,NJ,40.77578,-74.026091,369
2025,BAY DE NOC COMMUNITY COLLEGE,2100,1898,ESCANABA,MI,45.771807926000065,-87.08564538199994,-1
2026,CASAL AVEDA INSTITUTE,125,92,NILES,OH,41.10195951700007,-80.77281160299998,417
2027,ALL-STATE CAREER-BALTIMORE,592,525,BALTIMORE,MD,39.264663821000056,-76.54494197399998,422
2028,ROSS MEDICAL EDUCATION CENTER-BATTLE CREEK,54,50,BATTLE CREEK,MI,42.247756,-85.200317,175
2029,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF RHODE ISLAND,514,458,PAWTUCKET,RI,41.880296,-71.405906,139
2030,INSTITUTE OF TECHNOLOGY,1561,1279,CLOVIS,CA,36.83678955500005,-119.72324901499996,88
2031,RANCHO SANTIAGO COMMUNITY COLLEGE DISTRICT OFFICE,139,-999,SANTA ANA,CA,33.76733064600006,-117.86826060699997,15
2032,DALLAS BARBER & STYLIST COLLEGE,113,101,DALLAS,TX,32.90989714600005,-96.73701659399995,335
2033,BYZANTINE CATHOLIC SEMINARY OF SAINTS CYRIL AND METHODIUS,79,47,PITTSBURGH,PA,40.48440852700003,-80.01582455499994,162
2034,AURORA UNIVERSITY,7131,6265,AURORA,IL,41.75435820800004,-88.34944512399994,-1
2035,BETHEL UNIVERSITY,1716,1362,MISHAWAKA,IN,41.67806539600008,-86.19164912999997,44
2036,POST UNIVERSITY,15603,13844,WATERBURY,CT,41.53533442500003,-73.08052461299997,411
2037,AMERITECH COLLEGE-PROVO,-999,-999,PROVO,UT,40.25679543600006,-111.662395485,109
2038,WEST LIBERTY UNIVERSITY,2897,2481,WEST LIBERTY,WV,40.164417,-80.602256,-1
2039,UNIVERSIDAD POLITECNICA DE PUERTO RICO,4772,4367,HATO REY,PR,18.42250292800003,-66.05539779899993,401
2040,CCI TRAINING CENTER-ARLINGTON,233,200,ARLINGTON,TX,32.755026,-97.101231,335
2041,CABRILLO COLLEGE,10545,9792,APTOS,CA,36.98912379500007,-121.92565361499999,353
2042,MTI COLLEGE,623,495,SACRAMENTO,CA,38.66137729700006,-121.34256775199998,209
2043,FLINT INSTITUTE OF BARBERING INC,21,16,FLINT,MI,43.027339460000064,-83.73910990999997,408
2044,AMERICAN JEWISH UNIVERSITY,267,93,LOS ANGELES,CA,34.12809905000006,-118.47176418799995,15
2045,LOS ANGELES COMMUNITY COLLEGE DISTRICT OFFICE,298,-999,LOS ANGELES,CA,34.04877507900005,-118.25806333599996,15
2046,UNIVERSITY OF SAN DIEGO,11226,8861,SAN DIEGO,CA,32.77142025100005,-117.18872086099998,342
2047,ADRIAN COLLEGE,2285,1865,ADRIAN,MI,41.89862771900005,-84.05991120399995,-1
2048,GRAND CANYON UNIVERSITY,110404,103427,PHOENIX,AZ,33.51323097200003,-112.12992889299994,34
2049,BETHEL COLLEGE-NORTH NEWTON,650,484,NORTH NEWTON,KS,38.075188714000035,-97.34372731899998,-1
2050,BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS,650,567,SAN ANTONIO,TX,29.51702437800003,-98.56748358999994,99
2051,ALLEN SCHOOL-JAMAICA,133,91,JAMAICA,NY,40.704694,-73.796295,369
2052,NORTHEAST TECHNOLOGY CENTER-PRYOR,-999,-999,PRYOR,OK,36.309116422000045,-95.42505648499997,-1
2053,NORTHEAST TECHNOLOGY CENTER-AFTON,-999,-999,AFTON,OK,36.73036867900004,-94.92912295799994,-1
2054,ULTIMATE MEDICAL ACADEMY,9206,7124,CLEARWATER,FL,27.96525863200003,-82.78567281199997,415
2055,AMERICAN INSTITUTE OF BEAUTY,225,160,LARGO,FL,27.915071650000073,-82.74909438899994,415
2056,PALMETTO BEAUTY SCHOOL,-999,-999,SPARTANBURG,SC,34.97843181200005,-81.87107103299996,193
2057,MIAMI AD SCHOOL,71,66,MIAMI,FL,25.803044,-80.204819,397
2058,NORTH FLORIDA COSMETOLOGY INSTITUTE,142,125,TALLAHASSEE,FL,30.47697211800005,-84.29458252099994,354
2059,MIAMI REGIONAL UNIVERSITY,996,818,MIAMI SPRINGS,FL,25.810667,-80.267007,397
2060,ESCUELA DE TROQUELERIA Y HERRAMENTAJE,110,80,BAYAMON,PR,18.374732,-66.143939,401
2061,SOUTHERN CALIFORNIA SEMINARY,213,174,EL CAJON,CA,32.79961366600003,-116.905461243,342
2062,CENTRAL CONNECTICUT STATE UNIVERSITY,12196,10652,NEW BRITAIN,CT,41.69025802800007,-72.77009378999998,411
2063,GOODWIN UNIVERSITY,3811,3312,EAST HARTFORD,CT,41.74297722400007,-72.64032018599994,411
2064,THE BAPTIST COLLEGE OF FLORIDA,555,418,GRACEVILLE,FL,30.96260676600008,-85.50394317899998,-1
2065,LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE,40896,34285,BATON ROUGE,LA,30.412739154000064,-91.180727473,241
2066,NORTHERN MAINE COMMUNITY COLLEGE,882,775,PRESQUE ISLE,ME,46.69466798000008,-68.03479558199996,-1
2067,SUMMIT ACADEMY OPPORTUNITIES INDUSTRIALIZATION CENTER,330,257,MINNEAPOLIS,MN,44.983486,-93.292684,373
2068,ROCHESTER COMMUNITY AND TECHNICAL COLLEGE,5525,5115,ROCHESTER,MN,44.013916477000066,-92.42271857399999,120
2069,MESSENGER COLLEGE,48,33,BEDFORD,TX,32.83114879000004,-97.10025016999998,335
2070,MONTESSORI EDUCATION CENTER OF THE ROCKIES,60,55,BOULDER,CO,40.01963249100004,-105.24138192899994,143
2071,EASTERN INTERNATIONAL COLLEGE-BELLEVILLE,267,234,BELLEVILLE,NJ,40.78962964900006,-74.15242663799995,369
2072,SUSSEX COUNTY COMMUNITY COLLEGE,2659,2190,NEWTON,NJ,41.067632581000055,-74.75807891399995,-1
2073,BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY,137,110,JACKSONVILLE,TX,31.978984,-95.255438,-1
2074,GODDARD COLLEGE,431,366,PLAINFIELD,VT,44.27910619000005,-72.43821603899994,296
2075,RENSSELAER POLYTECHNIC INSTITUTE,9174,7501,TROY,NY,42.72898348600006,-73.67876749999994,427
2076,WELLESLEY COLLEGE,3457,2280,WELLESLEY,MA,42.29374108700006,-71.30665725099993,236
2077,YESHIVA OF MACHZIKAI HADAS,491,457,BROOKLYN,NY,40.638162,-73.987879,369
2078,ASSABET VALLEY REGIONAL TECHNICAL SCHOOL,54,46,MARLBOROUGH,MA,42.36842245300005,-71.56653164799997,236
2079,LOS ANGELES ACADEMY OF FIGURATIVE ART,24,5,VAN NUYS,CA,34.20822955400007,-118.50204996899998,15
2080,DIGITAL MEDIA INSTITUTE AT INTERTECH,44,36,SHREVEPORT,LA,32.480555,-93.771652,49
2081,ROSS MEDICAL EDUCATION CENTER - KALAMAZOO,149,130,KALAMAZOO,MI,42.29053275900003,-85.65183819699996,175
2082,IBS SCHOOL OF COSMETOLOGY AND MASSAGE,66,56,KAHULUI,HI,20.892857,-156.462848,-1
2083,THE SALON PROFESSIONAL ACADEMY-GEORGETOWN,41,31,GEORGETOWN,TX,30.635787994000054,-97.68785813199997,377
2084,TONI & GUY HAIRDRESSING ACADEMY-IDAHO,39,30,COEUR D'ALENE,ID,47.70594,-116.793653,-1
2085,TEXAS HEALTHTECH INSTITUTE,66,58,BEAUMONT,TX,30.064641,-94.206012,249
2086,NORTHERN PENNSYLVANIA REGIONAL COLLEGE,116,70,WARREN,PA,41.84556389800008,-79.14722191299995,-1
2087,SAN JOAQUIN VALLEY COLLEGE-MADERA,94,86,MADERA,CA,36.97679782400007,-120.08290060899998,-1
2088,AMERICAN COLLEGE OF THE BUILDING ARTS,131,94,CHARLESTON,SC,32.80512130400007,-79.94690620299997,348
2089,GOODFELLAS BARBER COLLEGE,16,9,LITTLE ROCK,AR,34.724615183000026,-92.32195785399995,263
2090,GLOBAL TECH COLLEGE,17,7,TOLEDO,OH,41.697504243000026,-83.62295602099994,26
2091,BRISTOL SCHOOL OF HAIR DESIGN,73,70,BRISTOL,VA,36.60531383400007,-82.19244626399995,405
2092,VSKI COSMETOLOGY SCHOOL,14,10,CHARLESTON,SC,32.79733183900004,-80.03250788099996,348
2093,PORTER AND CHESTER INSTITUTE - NEW LONDON,-999,-999,NEW LONDON,CT,41.34995867900005,-72.10062707899993,238
2094,FAITH THEOLOGICAL SEMINARY AND CHRISTIAN COLLEGE,-999,-999,TAMPA,FL,28.01881637200006,-82.58243997999995,415
2095,CINTA AVEDA INSTITUTE - SAN JOSE,-999,-999,SAN JOSE,CA,37.33770901500003,-121.89431936999995,353
2096,AMERICAN COLLEGE OF HEALTHCARE SCIENCES,920,856,PORTLAND,OR,45.48038428000007,-122.67453292999994,117
2097,UNIVERSITY OF MASSACHUSETTS-AMHERST,37327,31642,AMHERST,MA,42.388647,-72.529312,402
2098,SIERRA NEVADA UNIVERSITY,818,617,INCLINE VILLAGE,NV,39.24427778200004,-119.93912465099999,-1
2099,UNITED EDUCATION INSTITUTE-UEI COLLEGE SAN MARCOS,776,719,SAN MARCOS,CA,33.13142857200006,-117.118565978,342
2100,FLORIDA CAREER COLLEGE-WEST PALM BEACH,929,869,WEST PALM BEACH,FL,26.70538,-80.136711,318
2101,AMERICAN TRADE SCHOOL,142,128,SAINT ANN,MO,38.72876088500004,-90.38025209799997,341
2102,UNIVERSITY OF GEORGIA,50880,39147,ATHENS,GA,33.937727,-83.37143,357
2103,MIDFIELD INSTITUTE OF COSMETOLOGY,24,17,MIDFIELD,AL,33.463987,-86.908933,201
2104,YESHIVAS MAHARIT D'SATMAR,166,143,MONROE,NY,41.33127,-74.159642,312
2105,SEATTLE FILM INSTITUTE,136,96,SEATTLE,WA,47.64894,-122.377121,304
2106,PAUL MITCHELL THE SCHOOL-NAMPA,165,148,NAMPA,ID,43.613794,-116.594823,79
2107,SINCLAIR COMMUNITY COLLEGE,20546,18687,DAYTON,OH,39.757598494000035,-84.20062816799998,142
2108,HERZING UNIVERSITY-BROOKFIELD,539,498,BROOKFIELD,WI,43.03572956100004,-88.11102224999996,227
2109,WADE COLLEGE,219,180,DALLAS,TX,32.80085968700007,-96.81952389099996,335
2110,ORLEANS TECHNICAL COLLEGE,328,269,PHILADELPHIA,PA,40.09054511200003,-75.011343518,52
2111,PENNSYLVANIA STATE UNIVERSITY-COLLEGE OF MEDICINE,-999,-999,HERSHEY,PA,40.26363500200006,-76.67560813499995,372
2112,AMERICAN INSTITUTE-TOMS RIVER,349,324,TOMS RIVER,NJ,40.04455,-74.22087602199997,369
2113,PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS,-999,-999,UNIVERSITY PARK,PA,40.800732,-77.861644,19
2114,JOSEPH F MCCLOSKEY SCHOOL OF NURSING,74,60,POTTSVILLE,PA,40.68404910800007,-76.18895495799995,372
2115,BLUE CLIFF CAREER COLLEGE,53,42,MOBILE,AL,30.670409452000058,-88.11478818099994,246
2116,CITADEL MILITARY COLLEGE OF SOUTH CAROLINA,4484,3740,CHARLESTON,SC,32.79697501900006,-79.96139872699996,348
2117,UNIVERSITY OF SOUTH CAROLINA-UPSTATE,6908,6038,SPARTANBURG,SC,34.99631414300006,-81.97039233399994,193
2118,EL PASO COMMUNITY COLLEGE,28306,26034,EL PASO,TX,31.771662219000063,-106.37095339799998,334
2119,METRO TECHNOLOGY CENTERS,1436,1027,OKLAHOMA CITY,OK,35.512549265000075,-97.47818246399999,179
2120,CET-COACHELLA,88,79,COACHELLA,CA,33.692248,-116.185875,58
2121,JACKSONVILLE STATE UNIVERSITY,10356,9238,JACKSONVILLE,AL,33.822163525000065,-85.76640599199999,-1
2122,H COUNCILL TRENHOLM STATE COMMUNITY COLLEGE,1714,1526,MONTGOMERY,AL,32.35010879600003,-86.34305734699996,40
2123,TRINIDAD STATE JUNIOR COLLEGE,1673,1404,TRINIDAD,CO,37.172938671000054,-104.51218416799998,-1
2124,COLLEGE OF INTERNATIONAL ESTHETICS INC,-999,-999,ARVADA,CO,39.790583609000066,-105.07594260099995,143
2125,VINCENNES UNIVERSITY,17687,16048,VINCENNES,IN,38.68693697300006,-87.52065033499997,-1
2126,HOLLINS UNIVERSITY,1117,795,ROANOKE,VA,37.35462881900003,-79.94219614599996,-1
2127,DIGITAL FILM ACADEMY,125,102,NEW YORK,NY,40.76007201500005,-73.99108024799995,369
2128,JAMESTOWN COMMUNITY COLLEGE,3906,3430,JAMESTOWN,NY,42.11562784100005,-79.21886221899996,-1
2129,MALONE UNIVERSITY,1772,1463,CANTON,OH,40.825397819000045,-81.37786146599996,417
2130,VALLEY FORGE MILITARY COLLEGE,132,110,WAYNE,PA,40.05369676600003,-75.38209657799996,52
2131,PAUL MITCHELL THE SCHOOL-GRAND RAPIDS,114,104,KENTWOOD,MI,42.91063746400005,-85.59656282699996,101
2132,BAY AREA MEDICAL ACADEMY,185,160,SAN FRANCISCO,CA,37.79078029800007,-122.40595565299998,353
2133,BRANFORD HALL CAREER INSTITUTE-AMITYVILLE,-999,-999,AMITYVILLE,NY,40.70419036000004,-73.42783826699997,369
2134,GATEWAY COMMUNITY COLLEGE,6631,6003,NEW HAVEN,CT,41.303928,-72.927753,411
2135,SOUTHWESTERN MICHIGAN COLLEGE,2034,1759,DOWAGIAC,MI,41.96509531100003,-86.08271545099996,-1
2136,ELITE COLLEGE OF COSMETOLOGY,80,72,LEXINGTON,TN,35.65784679700005,-88.40923891099999,-1
2137,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-WHITEVILLE,302,280,WHITEVILLE,TN,35.31952270900007,-89.15938560399997,-1
2138,PAINE COLLEGE,298,189,AUGUSTA,GA,33.46951272900003,-81.99309267899997,118
2139,UNIVERSITY OF CALIFORNIA-SANTA CRUZ,23091,19161,SANTA CRUZ,CA,36.99901841700006,-122.06072612599996,353
2140,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,1382,1228,WINSTED,CT,41.920982,-73.059291,-1
2141,UNIVERSITY OF LOUISIANA AT LAFAYETTE,18627,16450,LAFAYETTE,LA,30.215283471000077,-92.01941049499999,95
2142,MAINE COLLEGE OF HEALTH PROFESSIONS,240,216,LEWISTON,ME,44.100586650000025,-70.21752800099995,195
2143,HEBREW COLLEGE,229,137,NEWTON CENTRE,MA,42.32639970400004,-71.19052496199998,236
2144,KIRTLAND COMMUNITY COLLEGE,1446,1330,GRAYLING,MI,44.490753065000035,-84.41338848599997,-1
2145,RAINY RIVER COMMUNITY COLLEGE,225,173,INTERNATIONAL FALLS,MN,48.59004134400004,-93.42977294799994,-1
2146,MONTANA STATE UNIVERSITY BILLINGS,4499,4000,BILLINGS,MT,45.79689588000008,-108.52300901399997,207
2147,RIZZIERI AVEDA SCHOOL FOR BEAUTY AND WELLNESS,295,268,VOORHEES,NJ,39.851702,-74.999916,52
2148,WAYNE COMMUNITY COLLEGE,3371,2701,GOLDSBORO,NC,35.40356444500003,-77.94528633899995,-1
2149,MAYVILLE STATE UNIVERSITY,1384,1168,MAYVILLE,ND,47.504671243000075,-97.32254468599996,-1
2150,EMPIRE BEAUTY SCHOOL-LANCASTER,62,55,LANCASTER,PA,40.03881317300005,-76.35403330799994,372
2151,SAINT VINCENT SEMINARY,88,54,LATROBE,PA,40.29335490300008,-79.40078198599997,162
2152,ERIE 2 CHAUTAUQUA CATTARAUGUS BOCES-PRACTICAL NURSING PROGRAM,126,94,ANGOLA,NY,42.648401781000075,-79.04004500899998,-1
2153,THE NEW SCHOOL,12064,9047,NEW YORK,NY,40.735498,-73.997158,369
2154,COMMUNITY COLLEGE OF BALTIMORE COUNTY,20170,17573,BALTIMORE,MD,39.35264721400006,-76.48210958999994,422
2155,IOWA STATE UNIVERSITY,38575,31822,AMES,IA,42.025303,-93.65024,-1
2156,COLLEGE OF SAINT BENEDICT,2110,1668,SAINT JOSEPH,MN,45.55860881700005,-94.31901999899998,311
2157,HAIRMASTERS INSTITUTE OF COSMETOLOGY,100,90,BLOOMINGTON,IL,40.474795966000045,-88.97945274199998,368
2158,DELTA STATE UNIVERSITY,3631,2999,CLEVELAND,MS,33.743896204000066,-90.73437836699998,-1
2159,FRANKLIN PIERCE UNIVERSITY,2498,1928,RINDGE,NH,42.78391859100003,-72.05699022199997,-1
2160,SULLIVAN COUNTY COMMUNITY COLLEGE,1877,1701,LOCH SHELDRAKE,NY,41.76388881400004,-74.66880432799996,312
2161,PHAGANS GRANTS PASS COLLEGE OF BEAUTY,48,39,GRANTS PASS,OR,42.43518759700004,-123.29874847199994,-1
2162,DLP CONEMAUGH MEMORIAL MEDICAL CENTER,220,187,JOHNSTOWN,PA,40.30544458600008,-78.91844485499996,386
2163,D'JAY'S INSTITUTE OF COSMETOLOGY AND ESTHIOLOGY,-999,-999,BATON ROUGE,LA,30.46223223900006,-91.07156801499997,241
2164,AUSTIN COLLEGE,1625,1302,SHERMAN,TX,33.64630724600005,-96.59877240299994,327
2165,RANDOLPH-MACON COLLEGE,2032,1554,ASHLAND,VA,37.76078507400007,-77.47810020199995,-1
2166,MARANATHA BAPTIST UNIVERSITY,1119,916,WATERTOWN,WI,43.195013352000046,-88.73701644199997,-1
2167,COLLEGE OF WILMINGTON,163,149,WILMINGTON,NC,34.212064,-77.905882,242
2168,SELMA UNIVERSITY,-999,-999,SELMA,AL,32.42035769300003,-87.03382571099996,-1
2169,ST. JOHN'S COLLEGE,521,355,SANTA FE,NM,35.66901553100007,-105.91512160499997,336
2170,GRACE COLLEGE OF DIVINITY,298,247,FAYETTEVILLE,NC,35.05861555800004,-78.96130513099996,35
2171,BALDWIN PARK ADULT & COMMUNITY EDUCATION,416,347,BALDWIN PARK,CA,34.09673014800006,-117.95948561399996,15
2172,SEATTLE INSTITUTE OF EAST ASIAN MEDICINE,62,31,SEATTLE,WA,47.675989945000026,-122.31771230099997,304
2173,CALDWELL COMMUNITY COLLEGE AND TECHNICAL INSTITUTE,4460,3845,HUDSON,NC,35.85460369200007,-81.48414771799997,-1
2174,WILKES COMMUNITY COLLEGE,3106,2435,WILKESBORO,NC,36.13657217700006,-81.18446792799995,-1
2175,DRAKE UNIVERSITY,5952,4774,DES MOINES,IA,41.603550090000056,-93.65390881999997,89
2176,LOS MEDANOS COLLEGE,8995,8521,PITTSBURG,CA,38.00647380000004,-121.86096733499994,-1
2177,OKLAHOMA WESLEYAN UNIVERSITY,1146,934,BARTLESVILLE,OK,36.71775160800007,-95.95412421099996,-1
2178,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-ALLIANCE,442,421,ALLIANCE,OH,40.90264198800003,-81.15208609599995,417
2179,EMPIRE BEAUTY SCHOOL-CENTER CITY PHILADELPHIA,203,186,PHILADELPHIA,PA,39.950931973000024,-75.16608,52
2180,TEXAS COLLEGE OF COSMETOLOGY-ABILENE,80,72,ABILENE,TX,32.44850307200005,-99.74714463099997,292
2181,PAUL MITCHELL THE SCHOOL-PROVO,-999,-999,PROVO,UT,40.24047983200006,-111.64216080299997,109
2182,MILAN INSTITUTE OF COSMETOLOGY,2,-999,AMARILLO,TX,35.18502593300008,-101.80878027799997,362
2183,MORNINGSIDE COLLEGE,2863,2411,SIOUX CITY,IA,42.47323951200008,-96.36073803699998,277
2184,ILLINOIS WESLEYAN UNIVERSITY,2118,1636,BLOOMINGTON,IL,40.49139336600007,-88.99130726899995,368
2185,QUINCY UNIVERSITY,1498,1273,QUINCY,IL,39.94013159100007,-91.38677762999998,289
2186,EASTWICK COLLEGE-HACKENSACK,605,533,HACKENSACK,NJ,40.885846912000034,-74.04049140099994,369
2187,AMERICAN UNIVERSITY OF PUERTO RICO,438,360,MANATI,PR,18.434072,-66.478655,401
2188,FIELDING GRADUATE UNIVERSITY,1315,1071,SANTA BARBARA,CA,34.42934444300005,-119.71722524499995,144
2189,TALLADEGA COLLEGE,1349,1156,TALLADEGA,AL,33.43425797200007,-86.11367496899999,-1
2190,GATEWAY COMMUNITY COLLEGE-CENTRAL CITY,597,524,PHOENIX,AZ,33.43568026100007,-112.05490579999997,34
2191,CHRISTOPHER NEWPORT UNIVERSITY,6051,4868,NEWPORT NEWS,VA,37.063330894000046,-76.49510392799993,71
2192,WAUKESHA COUNTY TECHNICAL COLLEGE,7944,6952,PEWAUKEE,WI,43.07144447700006,-88.25629228899999,227
2193,PLATT COLLEGE-STVT-MCALLEN,327,300,MCALLEN,TX,26.233652445000075,-98.24177401499998,317
2194,ICPR JUNIOR COLLEGE-MAYAGUEZ,367,324,MAYAGUEZ,PR,18.202404,-67.144875,57
2195,LONG ISLAND BEAUTY SCHOOL-HAUPPAUGE,210,190,HAUPPAUGE,NY,40.82729294300003,-73.20172232399995,369
2196,BLUE CLIFF COLLEGE-ALEXANDRIA,567,521,ALEXANDRIA,LA,31.276809248000063,-92.475489112,62
2197,THREE RIVERS COMMUNITY COLLEGE,3493,3160,NORWICH,CT,41.50994455500006,-72.10303940599994,-1
2198,KENTUCKY CHRISTIAN UNIVERSITY,877,689,GRAYSON,KY,38.33900154600008,-82.94688262099999,-1
2199,MONTCALM COMMUNITY COLLEGE,1617,1414,SIDNEY,MI,43.25214676600007,-85.09966999299996,-1
2200,CARNEGIE INSTITUTE,160,122,TROY,MI,42.53888954400003,-83.11880120499995,408
2201,MARTIN LUTHER COLLEGE,1159,968,NEW ULM,MN,44.304542569000034,-94.47203940799994,-1
2202,SOUTHEASTERN BAPTIST COLLEGE,89,62,LAUREL,MS,31.748512267000024,-89.14937296399995,-1
2203,SAN JOAQUIN VALLEY COLLEGE-RANCHO CORDOVA,223,197,RANCHO CORDOVA,CA,38.596660314000076,-121.28025897999999,209
2204,EMMAUS BIBLE COLLEGE,285,194,DUBUQUE,IA,42.508620843000074,-90.70690937799998,204
2205,ORANGE COUNTY COMMUNITY COLLEGE,6881,5862,MIDDLETOWN,NY,41.43947609400004,-74.42688475899996,312
2206,YESHIVA SHAAREI TORAH OF ROCKLAND,116,90,SUFFERN,NY,41.123617172000024,-74.09015265099998,369
2207,LAKE-SUMTER STATE COLLEGE,5145,4760,LEESBURG,FL,28.83023651900004,-81.79773085499994,399
2208,STATE COLLEGE OF FLORIDA-MANATEE-SARASOTA,10026,9242,BRADENTON,FL,27.438040303000037,-82.59088663399996,415
2209,THE ESTHETIC INSTITUTE,142,126,VIENNA,VA,38.914342257000044,-77.23416418299996,422
2210,PURDUE UNIVERSITY NORTHWEST,10505,9363,HAMMOND,IN,41.58037310700007,-87.47381440299995,374
2211,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF COSMETOLOGY,41,35,ONTARIO,OH,40.77173100400006,-82.57772934399998,129
2212,CARIS COLLEGE,139,107,JEFFERSONVILLE,IN,38.32642842100006,-85.71013834999997,108
2213,GLOBAL TECH COLLEGE,8,2,TOLEDO,OH,41.697492,-83.622983,26
2214,COLLEGE UNBOUND,239,158,PROVIDENCE,RI,41.80644,-71.412848,139
2215,GUIDANCE COLLEGE,-999,-999,HOUSTON,TX,29.760925,-95.703871,364
2216,NUC UNIVERSITY - FLORIDA TECHNICAL COLLEGE - LAKELAND,-999,-999,LAKELAND,FL,27.980036,-81.958431,399
2217,TRICOCI UNIVERSITY OF BEAUTY CULTURE-NORMAL,64,56,NORMAL,IL,40.53148738400006,-89.00172497999995,368
2218,UNIVERSITY OF MICHIGAN-DEARBORN,9796,8783,DEARBORN,MI,42.31728749800004,-83.23141729099996,408
2219,THE TRAINING DOMAIN,-999,-999,FORT MYERS,FL,26.56062112500007,-81.87854850899998,309
2220,FLORIDA SOUTHWESTERN STATE COLLEGE,16502,15141,FORT MYERS,FL,26.55473742600003,-81.88737526399996,309
2221,THEATRE OF ARTS,46,22,HOLLYWOOD,CA,34.09919,-118.338301,15
2222,INTERNATIONAL COLLEGE OF BROADCASTING,83,60,DAYTON,OH,39.764986253000075,-84.13749896399997,142
2223,UNIVERSITY OF ILLINOIS CHICAGO,47263,33518,CHICAGO,IL,41.871837224000046,-87.65050254599998,374
2224,CENTER FOR NEUROSOMATIC STUDIES,21,10,CLEARWATER,FL,27.898449,-82.714627,415
2225,HOUSE OF HEAVILIN BEAUTY COLLEGE-ACADEMY OF BEAUTY PROFESSIONALS,55,44,MADISON,WI,43.05541,-89.490781,247
2226,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING,87,77,SALEM,OH,40.90238110300004,-80.85128757299998,417
2227,MAYLAND COMMUNITY COLLEGE,696,441,SPRUCE PINE,NC,35.93447497100004,-82.01698767399995,-1
2228,CUNY HUNTER COLLEGE,27203,24052,NEW YORK,NY,40.768668744000024,-73.96479535999998,369
2229,TRINE UNIVERSITY,4155,3573,ANGOLA,IN,41.633389356000066,-85.00569564899996,-1
2230,BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS,20322,18142,BOWLING GREEN,OH,41.377036,-83.637531,-1
2231,UNIVERSITY OF MARY WASHINGTON,5166,4293,FREDERICKSBURG,VA,38.30181558100003,-77.47386451199998,-1
2232,NORTHERN ILLINOIS UNIVERSITY,19732,16769,DEKALB,IL,41.93379092500004,-88.76606470399997,413
2233,TINT SCHOOL OF MAKEUP & COSMETOLOGY,114,104,IRVING,TX,32.829662,-96.98076,335
2234,GREAT LAKES INSTITUTE OF TECHNOLOGY,493,429,ERIE,PA,42.079508049000026,-80.09181572999995,417
2235,OLD TOWN BARBER COLLEGE-WICHITA,107,91,WICHITA,KS,37.685799958000075,-97.32336691299997,221
2236,UNIVERSITY OF MISSOURI-SYSTEM OFFICE,523,-999,COLUMBIA,MO,38.936783,-92.341048,83
2237,INTERNATIONAL COLLEGE OF COSMETOLOGY,209,195,OAKLAND,CA,37.774888332000046,-122.22079621699999,353
2238,WINTHROP UNIVERSITY,6610,5576,ROCK HILL,SC,34.938394,-81.029884,269
2239,COASTAL BEND COLLEGE,4453,4105,BEEVILLE,TX,28.435756,-97.75632,-1
2240,UNIVERSITY OF CALIFORNIA-BERKELEY,54449,42327,BERKELEY,CA,37.875759,-122.24851,353
2241,UNIVERSITY OF ALASKA ANCHORAGE,13923,11953,ANCHORAGE,AK,61.18955412200006,-149.82613488799998,87
2242,PAUL MITCHELL THE SCHOOL-CHARLESTON,232,209,NORTH CHARLESTON,SC,32.874610920000066,-80.02285172699999,348
2243,NEW RIVER COMMUNITY COLLEGE,4412,4137,DUBLIN,VA,37.105229,-80.696055,-1
2244,BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,9466,8427,BLOOMSBURG,PA,41.007988616000034,-76.44638299299999,-1
